State Code,County Code,Site Num,Parameter Code,POC,Latitude,Longitude,Datum,Parameter Name,Sample Duration,Pollutant Standard,Date Local,Units of Measure,Event Type,Observation Count,Observation Percent,Arithmetic Mean,1st Max Value,1st Max Hour,AQI,Method Code,Method Name,Local Site Name,Address,State Name,County Name,City Name,CBSA Name,Date of Last Change
49,3,7001,42602,1,41.945874,-112.233973,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour 2010,2019/2/1,Parts per billion,None,12,50,-2.166667,0,23,0,599,Instrumental - Chemiluminescence Teledyne API 200 EU/501,WASHAKIE,"8600 WEST 24000 NORTH PORTAGE, UTAH",Utah,Box Elder,Not in a city,"Ogden-Clearfield, UT",2021/11/2
49,3,7001,42602,1,41.945874,-112.233973,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour 2010,2019/2/2,Parts per billion,None,24,100,-0.75,2,5,2,599,Instrumental - Chemiluminescence Teledyne API 200 EU/501,WASHAKIE,"8600 WEST 24000 NORTH PORTAGE, UTAH",Utah,Box Elder,Not in a city,"Ogden-Clearfield, UT",2021/11/2
49,3,7001,42602,1,41.945874,-112.233973,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour 2010,2019/2/3,Parts per billion,None,9,38,-3.777778,-1,0,0,599,Instrumental - Chemiluminescence Teledyne API 200 EU/501,WASHAKIE,"8600 WEST 24000 NORTH PORTAGE, UTAH",Utah,Box Elder,Not in a city,"Ogden-Clearfield, UT",2021/11/2
49,3,7001,42602,1,41.945874,-112.233973,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour 2010,2019/2/4,Parts per billion,None,6,25,-4.5,-4,15,0,599,Instrumental - Chemiluminescence Teledyne API 200 EU/501,WASHAKIE,"8600 WEST 24000 NORTH PORTAGE, UTAH",Utah,Box Elder,Not in a city,"Ogden-Clearfield, UT",2021/11/2
49,3,7001,42602,1,41.945874,-112.233973,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour 2010,2019/2/5,Parts per billion,None,1,4,-5,-5,17,0,599,Instrumental - Chemiluminescence Teledyne API 200 EU/501,WASHAKIE,"8600 WEST 24000 NORTH PORTAGE, UTAH",Utah,Box Elder,Not in a city,"Ogden-Clearfield, UT",2021/11/2
49,3,7001,42602,1,41.945874,-112.233973,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour 2010,2019/2/8,Parts per billion,None,10,42,-4.5,-3,15,0,599,Instrumental - Chemiluminescence Teledyne API 200 EU/501,WASHAKIE,"8600 WEST 24000 NORTH PORTAGE, UTAH",Utah,Box Elder,Not in a city,"Ogden-Clearfield, UT",2021/11/2
49,3,7001,42602,1,41.945874,-112.233973,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour 2010,2019/2/9,Parts per billion,None,24,100,-3.833333,-1,17,0,599,Instrumental - Chemiluminescence Teledyne API 200 EU/501,WASHAKIE,"8600 WEST 24000 NORTH PORTAGE, UTAH",Utah,Box Elder,Not in a city,"Ogden-Clearfield, UT",2021/11/2
49,3,7001,42602,1,41.945874,-112.233973,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour 2010,2019/2/10,Parts per billion,None,7,29,-3.428571,0,1,0,599,Instrumental - Chemiluminescence Teledyne API 200 EU/501,WASHAKIE,"8600 WEST 24000 NORTH PORTAGE, UTAH",Utah,Box Elder,Not in a city,"Ogden-Clearfield, UT",2021/11/2
49,3,7001,42602,1,41.945874,-112.233973,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour 2010,2019/2/11,Parts per billion,None,8,33,-3.25,-1,23,0,599,Instrumental - Chemiluminescence Teledyne API 200 EU/501,WASHAKIE,"8600 WEST 24000 NORTH PORTAGE, UTAH",Utah,Box Elder,Not in a city,"Ogden-Clearfield, UT",2021/11/2
49,3,7001,42602,1,41.945874,-112.233973,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour 2010,2019/2/12,Parts per billion,None,24,100,-3.041667,0,0,0,599,Instrumental - Chemiluminescence Teledyne API 200 EU/501,WASHAKIE,"8600 WEST 24000 NORTH PORTAGE, UTAH",Utah,Box Elder,Not in a city,"Ogden-Clearfield, UT",2021/11/2
49,3,7001,42602,1,41.945874,-112.233973,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour 2010,2019/2/13,Parts per billion,None,20,83,-3.9,-2,18,0,599,Instrumental - Chemiluminescence Teledyne API 200 EU/501,WASHAKIE,"8600 WEST 24000 NORTH PORTAGE, UTAH",Utah,Box Elder,Not in a city,"Ogden-Clearfield, UT",2021/11/2
49,3,7001,42602,1,41.945874,-112.233973,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour 2010,2019/2/14,Parts per billion,None,20,83,-3.7,-1,8,0,599,Instrumental - Chemiluminescence Teledyne API 200 EU/501,WASHAKIE,"8600 WEST 24000 NORTH PORTAGE, UTAH",Utah,Box Elder,Not in a city,"Ogden-Clearfield, UT",2021/11/2
49,3,7001,42602,1,41.945874,-112.233973,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour 2010,2019/2/15,Parts per billion,None,6,25,-4.666667,-3,22,0,599,Instrumental - Chemiluminescence Teledyne API 200 EU/501,WASHAKIE,"8600 WEST 24000 NORTH PORTAGE, UTAH",Utah,Box Elder,Not in a city,"Ogden-Clearfield, UT",2021/11/2
49,3,7001,42602,1,41.945874,-112.233973,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour 2010,2019/2/16,Parts per billion,None,4,17,-5,-5,1,0,599,Instrumental - Chemiluminescence Teledyne API 200 EU/501,WASHAKIE,"8600 WEST 24000 NORTH PORTAGE, UTAH",Utah,Box Elder,Not in a city,"Ogden-Clearfield, UT",2021/11/2
49,3,7001,42602,1,41.945874,-112.233973,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour 2010,2019/2/19,Parts per billion,None,4,17,-4.5,-3,23,0,599,Instrumental - Chemiluminescence Teledyne API 200 EU/501,WASHAKIE,"8600 WEST 24000 NORTH PORTAGE, UTAH",Utah,Box Elder,Not in a city,"Ogden-Clearfield, UT",2021/11/2
49,3,7001,42602,1,41.945874,-112.233973,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour 2010,2019/2/20,Parts per billion,None,15,63,-3.066667,-1,7,0,599,Instrumental - Chemiluminescence Teledyne API 200 EU/501,WASHAKIE,"8600 WEST 24000 NORTH PORTAGE, UTAH",Utah,Box Elder,Not in a city,"Ogden-Clearfield, UT",2021/11/2
49,3,7001,42602,1,41.945874,-112.233973,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour 2010,2019/2/21,Parts per billion,None,4,17,-4.75,-4,19,0,599,Instrumental - Chemiluminescence Teledyne API 200 EU/501,WASHAKIE,"8600 WEST 24000 NORTH PORTAGE, UTAH",Utah,Box Elder,Not in a city,"Ogden-Clearfield, UT",2021/11/2
49,3,7001,42602,1,41.945874,-112.233973,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour 2010,2019/2/23,Parts per billion,None,7,29,-3.571429,-1,12,0,599,Instrumental - Chemiluminescence Teledyne API 200 EU/501,WASHAKIE,"8600 WEST 24000 NORTH PORTAGE, UTAH",Utah,Box Elder,Not in a city,"Ogden-Clearfield, UT",2021/11/2
49,3,7001,42602,1,41.945874,-112.233973,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour 2010,2019/2/24,Parts per billion,None,13,54,-4.538462,-3,1,0,599,Instrumental - Chemiluminescence Teledyne API 200 EU/501,WASHAKIE,"8600 WEST 24000 NORTH PORTAGE, UTAH",Utah,Box Elder,Not in a city,"Ogden-Clearfield, UT",2021/11/2
49,3,7001,42602,1,41.945874,-112.233973,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour 2010,2019/2/25,Parts per billion,None,11,46,-4.909091,-4,10,0,599,Instrumental - Chemiluminescence Teledyne API 200 EU/501,WASHAKIE,"8600 WEST 24000 NORTH PORTAGE, UTAH",Utah,Box Elder,Not in a city,"Ogden-Clearfield, UT",2021/11/2
49,3,7001,42602,1,41.945874,-112.233973,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour 2010,2019/2/26,Parts per billion,None,8,33,-4.875,-4,11,0,599,Instrumental - Chemiluminescence Teledyne API 200 EU/501,WASHAKIE,"8600 WEST 24000 NORTH PORTAGE, UTAH",Utah,Box Elder,Not in a city,"Ogden-Clearfield, UT",2021/11/2
49,3,7001,42602,1,41.945874,-112.233973,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour 2010,2019/2/27,Parts per billion,None,14,58,-4.142857,-2,10,0,599,Instrumental - Chemiluminescence Teledyne API 200 EU/501,WASHAKIE,"8600 WEST 24000 NORTH PORTAGE, UTAH",Utah,Box Elder,Not in a city,"Ogden-Clearfield, UT",2021/11/2
49,3,7001,42602,1,41.945874,-112.233973,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour 2010,2019/2/28,Parts per billion,None,15,63,-4.6,-2,13,0,599,Instrumental - Chemiluminescence Teledyne API 200 EU/501,WASHAKIE,"8600 WEST 24000 NORTH PORTAGE, UTAH",Utah,Box Elder,Not in a city,"Ogden-Clearfield, UT",2021/11/2
49,3,7001,42602,1,41.945874,-112.233973,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour 2010,2019/3/5,Parts per billion,None,9,38,-5,-5,15,0,599,Instrumental - Chemiluminescence Teledyne API 200 EU/501,WASHAKIE,"8600 WEST 24000 NORTH PORTAGE, UTAH",Utah,Box Elder,Not in a city,"Ogden-Clearfield, UT",2021/11/2
49,3,7001,42602,1,41.945874,-112.233973,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour 2010,2019/3/6,Parts per billion,None,18,75,-4.111111,0,13,0,599,Instrumental - Chemiluminescence Teledyne API 200 EU/501,WASHAKIE,"8600 WEST 24000 NORTH PORTAGE, UTAH",Utah,Box Elder,Not in a city,"Ogden-Clearfield, UT",2021/11/2
49,3,7001,42602,1,41.945874,-112.233973,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour 2010,2019/3/7,Parts per billion,None,4,17,-4.75,-4,10,0,599,Instrumental - Chemiluminescence Teledyne API 200 EU/501,WASHAKIE,"8600 WEST 24000 NORTH PORTAGE, UTAH",Utah,Box Elder,Not in a city,"Ogden-Clearfield, UT",2021/11/2
49,3,7001,42602,1,41.945874,-112.233973,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour 2010,2019/3/8,Parts per billion,None,2,8,-4.5,-4,5,0,599,Instrumental - Chemiluminescence Teledyne API 200 EU/501,WASHAKIE,"8600 WEST 24000 NORTH PORTAGE, UTAH",Utah,Box Elder,Not in a city,"Ogden-Clearfield, UT",2021/11/2
49,3,7001,42602,1,41.945874,-112.233973,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour 2010,2019/3/11,Parts per billion,None,1,4,-5,-5,13,0,599,Instrumental - Chemiluminescence Teledyne API 200 EU/501,WASHAKIE,"8600 WEST 24000 NORTH PORTAGE, UTAH",Utah,Box Elder,Not in a city,"Ogden-Clearfield, UT",2021/11/2
49,3,7001,42602,1,41.945874,-112.233973,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour 2010,2019/3/12,Parts per billion,None,13,54,-5,-5,8,0,599,Instrumental - Chemiluminescence Teledyne API 200 EU/501,WASHAKIE,"8600 WEST 24000 NORTH PORTAGE, UTAH",Utah,Box Elder,Not in a city,"Ogden-Clearfield, UT",2021/11/2
49,3,7001,42602,1,41.945874,-112.233973,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour 2010,2019/3/15,Parts per billion,None,1,4,-5,-5,12,0,599,Instrumental - Chemiluminescence Teledyne API 200 EU/501,WASHAKIE,"8600 WEST 24000 NORTH PORTAGE, UTAH",Utah,Box Elder,Not in a city,"Ogden-Clearfield, UT",2021/11/2
49,3,7001,42602,1,41.945874,-112.233973,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour 2010,2019/3/16,Parts per billion,None,3,13,-5,-5,12,0,599,Instrumental - Chemiluminescence Teledyne API 200 EU/501,WASHAKIE,"8600 WEST 24000 NORTH PORTAGE, UTAH",Utah,Box Elder,Not in a city,"Ogden-Clearfield, UT",2021/11/2
49,3,7001,42602,1,41.945874,-112.233973,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour 2010,2019/3/18,Parts per billion,None,6,25,-5,-5,1,0,599,Instrumental - Chemiluminescence Teledyne API 200 EU/501,WASHAKIE,"8600 WEST 24000 NORTH PORTAGE, UTAH",Utah,Box Elder,Not in a city,"Ogden-Clearfield, UT",2021/11/2
49,3,7001,42602,1,41.945874,-112.233973,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour 2010,2019/3/19,Parts per billion,None,7,29,-5,-5,0,0,599,Instrumental - Chemiluminescence Teledyne API 200 EU/501,WASHAKIE,"8600 WEST 24000 NORTH PORTAGE, UTAH",Utah,Box Elder,Not in a city,"Ogden-Clearfield, UT",2021/11/2
49,3,7001,42602,1,41.945874,-112.233973,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour 2010,2019/3/20,Parts per billion,None,7,29,-5,-5,1,0,599,Instrumental - Chemiluminescence Teledyne API 200 EU/501,WASHAKIE,"8600 WEST 24000 NORTH PORTAGE, UTAH",Utah,Box Elder,Not in a city,"Ogden-Clearfield, UT",2021/11/2
49,3,7001,42602,1,41.945874,-112.233973,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour 2010,2019/3/21,Parts per billion,None,21,88,-4.761905,-3,23,0,599,Instrumental - Chemiluminescence Teledyne API 200 EU/501,WASHAKIE,"8600 WEST 24000 NORTH PORTAGE, UTAH",Utah,Box Elder,Not in a city,"Ogden-Clearfield, UT",2021/11/2
49,3,7001,42602,1,41.945874,-112.233973,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour 2010,2019/3/22,Parts per billion,None,9,38,-4.555556,-4,0,0,599,Instrumental - Chemiluminescence Teledyne API 200 EU/501,WASHAKIE,"8600 WEST 24000 NORTH PORTAGE, UTAH",Utah,Box Elder,Not in a city,"Ogden-Clearfield, UT",2021/11/2
49,3,7001,42602,1,41.945874,-112.233973,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour 2010,2019/3/23,Parts per billion,None,4,17,-5,-5,1,0,599,Instrumental - Chemiluminescence Teledyne API 200 EU/501,WASHAKIE,"8600 WEST 24000 NORTH PORTAGE, UTAH",Utah,Box Elder,Not in a city,"Ogden-Clearfield, UT",2021/11/2
49,3,7001,42602,1,41.945874,-112.233973,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour 2010,2019/3/24,Parts per billion,None,3,13,-5,-5,1,0,599,Instrumental - Chemiluminescence Teledyne API 200 EU/501,WASHAKIE,"8600 WEST 24000 NORTH PORTAGE, UTAH",Utah,Box Elder,Not in a city,"Ogden-Clearfield, UT",2021/11/2
49,3,7001,42602,1,41.945874,-112.233973,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour 2010,2019/3/25,Parts per billion,None,1,4,-5,-5,12,0,599,Instrumental - Chemiluminescence Teledyne API 200 EU/501,WASHAKIE,"8600 WEST 24000 NORTH PORTAGE, UTAH",Utah,Box Elder,Not in a city,"Ogden-Clearfield, UT",2021/11/2
49,3,7001,42602,1,41.945874,-112.233973,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour 2010,2019/3/26,Parts per billion,None,15,63,-0.866667,1,12,1,599,Instrumental - Chemiluminescence Teledyne API 200 EU/501,WASHAKIE,"8600 WEST 24000 NORTH PORTAGE, UTAH",Utah,Box Elder,Not in a city,"Ogden-Clearfield, UT",2021/11/2
49,3,7001,42602,1,41.945874,-112.233973,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour 2010,2019/3/27,Parts per billion,None,23,96,-0.652174,0,9,0,599,Instrumental - Chemiluminescence Teledyne API 200 EU/501,WASHAKIE,"8600 WEST 24000 NORTH PORTAGE, UTAH",Utah,Box Elder,Not in a city,"Ogden-Clearfield, UT",2021/11/2
49,3,7001,42602,1,41.945874,-112.233973,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour 2010,2019/3/28,Parts per billion,None,24,100,-0.958333,0,0,0,599,Instrumental - Chemiluminescence Teledyne API 200 EU/501,WASHAKIE,"8600 WEST 24000 NORTH PORTAGE, UTAH",Utah,Box Elder,Not in a city,"Ogden-Clearfield, UT",2021/11/2
49,3,7001,42602,1,41.945874,-112.233973,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour 2010,2019/3/29,Parts per billion,None,24,100,-0.916667,0,6,0,599,Instrumental - Chemiluminescence Teledyne API 200 EU/501,WASHAKIE,"8600 WEST 24000 NORTH PORTAGE, UTAH",Utah,Box Elder,Not in a city,"Ogden-Clearfield, UT",2021/11/2
49,3,7001,42602,1,41.945874,-112.233973,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour 2010,2019/3/30,Parts per billion,None,24,100,-0.916667,0,22,0,599,Instrumental - Chemiluminescence Teledyne API 200 EU/501,WASHAKIE,"8600 WEST 24000 NORTH PORTAGE, UTAH",Utah,Box Elder,Not in a city,"Ogden-Clearfield, UT",2021/11/2
49,3,7001,42602,1,41.945874,-112.233973,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour 2010,2019/3/31,Parts per billion,None,24,100,-0.958333,0,11,0,599,Instrumental - Chemiluminescence Teledyne API 200 EU/501,WASHAKIE,"8600 WEST 24000 NORTH PORTAGE, UTAH",Utah,Box Elder,Not in a city,"Ogden-Clearfield, UT",2021/11/2
49,3,7001,42602,1,41.945874,-112.233973,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour 2010,2019/4/1,Parts per billion,None,24,100,0,0,0,0,599,Instrumental - Chemiluminescence Teledyne API 200 EU/501,WASHAKIE,"8600 WEST 24000 NORTH PORTAGE, UTAH",Utah,Box Elder,Not in a city,"Ogden-Clearfield, UT",2021/11/2
49,3,7001,42602,1,41.945874,-112.233973,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour 2010,2019/4/2,Parts per billion,None,24,100,0,0,0,0,599,Instrumental - Chemiluminescence Teledyne API 200 EU/501,WASHAKIE,"8600 WEST 24000 NORTH PORTAGE, UTAH",Utah,Box Elder,Not in a city,"Ogden-Clearfield, UT",2021/11/2
49,3,7001,42602,1,41.945874,-112.233973,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour 2010,2019/4/3,Parts per billion,None,23,96,0,0,0,0,599,Instrumental - Chemiluminescence Teledyne API 200 EU/501,WASHAKIE,"8600 WEST 24000 NORTH PORTAGE, UTAH",Utah,Box Elder,Not in a city,"Ogden-Clearfield, UT",2021/11/2
49,3,7001,42602,1,41.945874,-112.233973,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour 2010,2019/4/4,Parts per billion,None,24,100,0,0,0,0,599,Instrumental - Chemiluminescence Teledyne API 200 EU/501,WASHAKIE,"8600 WEST 24000 NORTH PORTAGE, UTAH",Utah,Box Elder,Not in a city,"Ogden-Clearfield, UT",2021/11/2
49,3,7001,42602,1,41.945874,-112.233973,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour 2010,2019/4/5,Parts per billion,None,24,100,0,0,0,0,599,Instrumental - Chemiluminescence Teledyne API 200 EU/501,WASHAKIE,"8600 WEST 24000 NORTH PORTAGE, UTAH",Utah,Box Elder,Not in a city,"Ogden-Clearfield, UT",2021/11/2
49,3,7001,42602,1,41.945874,-112.233973,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour 2010,2019/4/6,Parts per billion,None,24,100,0,0,0,0,599,Instrumental - Chemiluminescence Teledyne API 200 EU/501,WASHAKIE,"8600 WEST 24000 NORTH PORTAGE, UTAH",Utah,Box Elder,Not in a city,"Ogden-Clearfield, UT",2021/11/2
49,3,7001,42602,1,41.945874,-112.233973,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour 2010,2019/4/7,Parts per billion,None,24,100,0,0,0,0,599,Instrumental - Chemiluminescence Teledyne API 200 EU/501,WASHAKIE,"8600 WEST 24000 NORTH PORTAGE, UTAH",Utah,Box Elder,Not in a city,"Ogden-Clearfield, UT",2021/11/2
49,3,7001,42602,1,41.945874,-112.233973,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour 2010,2019/4/8,Parts per billion,None,24,100,0,0,0,0,599,Instrumental - Chemiluminescence Teledyne API 200 EU/501,WASHAKIE,"8600 WEST 24000 NORTH PORTAGE, UTAH",Utah,Box Elder,Not in a city,"Ogden-Clearfield, UT",2021/11/2
49,3,7001,42602,1,41.945874,-112.233973,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour 2010,2019/4/9,Parts per billion,None,24,100,0,0,0,0,599,Instrumental - Chemiluminescence Teledyne API 200 EU/501,WASHAKIE,"8600 WEST 24000 NORTH PORTAGE, UTAH",Utah,Box Elder,Not in a city,"Ogden-Clearfield, UT",2021/11/2
49,3,7001,42602,1,41.945874,-112.233973,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour 2010,2019/4/10,Parts per billion,None,23,96,0,0,0,0,599,Instrumental - Chemiluminescence Teledyne API 200 EU/501,WASHAKIE,"8600 WEST 24000 NORTH PORTAGE, UTAH",Utah,Box Elder,Not in a city,"Ogden-Clearfield, UT",2021/11/2
49,3,7001,42602,1,41.945874,-112.233973,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour 2010,2019/4/11,Parts per billion,None,24,100,0,0,0,0,599,Instrumental - Chemiluminescence Teledyne API 200 EU/501,WASHAKIE,"8600 WEST 24000 NORTH PORTAGE, UTAH",Utah,Box Elder,Not in a city,"Ogden-Clearfield, UT",2021/11/2
49,3,7001,42602,1,41.945874,-112.233973,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour 2010,2019/4/12,Parts per billion,None,24,100,0,0,0,0,599,Instrumental - Chemiluminescence Teledyne API 200 EU/501,WASHAKIE,"8600 WEST 24000 NORTH PORTAGE, UTAH",Utah,Box Elder,Not in a city,"Ogden-Clearfield, UT",2021/11/2
49,3,7001,42602,1,41.945874,-112.233973,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour 2010,2019/4/13,Parts per billion,None,24,100,0,0,0,0,599,Instrumental - Chemiluminescence Teledyne API 200 EU/501,WASHAKIE,"8600 WEST 24000 NORTH PORTAGE, UTAH",Utah,Box Elder,Not in a city,"Ogden-Clearfield, UT",2021/11/2
49,3,7001,42602,1,41.945874,-112.233973,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour 2010,2019/4/14,Parts per billion,None,24,100,0,0,0,0,599,Instrumental - Chemiluminescence Teledyne API 200 EU/501,WASHAKIE,"8600 WEST 24000 NORTH PORTAGE, UTAH",Utah,Box Elder,Not in a city,"Ogden-Clearfield, UT",2021/11/2
49,3,7001,42602,1,41.945874,-112.233973,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour 2010,2019/4/15,Parts per billion,None,24,100,0,0,0,0,599,Instrumental - Chemiluminescence Teledyne API 200 EU/501,WASHAKIE,"8600 WEST 24000 NORTH PORTAGE, UTAH",Utah,Box Elder,Not in a city,"Ogden-Clearfield, UT",2021/11/2
49,3,7001,42602,1,41.945874,-112.233973,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour 2010,2019/4/16,Parts per billion,None,24,100,0,0,0,0,599,Instrumental - Chemiluminescence Teledyne API 200 EU/501,WASHAKIE,"8600 WEST 24000 NORTH PORTAGE, UTAH",Utah,Box Elder,Not in a city,"Ogden-Clearfield, UT",2021/11/2
49,3,7001,42602,1,41.945874,-112.233973,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour 2010,2019/4/17,Parts per billion,None,23,96,0,0,0,0,599,Instrumental - Chemiluminescence Teledyne API 200 EU/501,WASHAKIE,"8600 WEST 24000 NORTH PORTAGE, UTAH",Utah,Box Elder,Not in a city,"Ogden-Clearfield, UT",2021/11/2
49,3,7001,42602,1,41.945874,-112.233973,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour 2010,2019/4/18,Parts per billion,None,24,100,0,0,0,0,599,Instrumental - Chemiluminescence Teledyne API 200 EU/501,WASHAKIE,"8600 WEST 24000 NORTH PORTAGE, UTAH",Utah,Box Elder,Not in a city,"Ogden-Clearfield, UT",2021/11/2
49,3,7001,42602,1,41.945874,-112.233973,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour 2010,2019/4/19,Parts per billion,None,24,100,0,0,0,0,599,Instrumental - Chemiluminescence Teledyne API 200 EU/501,WASHAKIE,"8600 WEST 24000 NORTH PORTAGE, UTAH",Utah,Box Elder,Not in a city,"Ogden-Clearfield, UT",2021/11/2
49,3,7001,42602,1,41.945874,-112.233973,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour 2010,2019/4/20,Parts per billion,None,24,100,0,0,0,0,599,Instrumental - Chemiluminescence Teledyne API 200 EU/501,WASHAKIE,"8600 WEST 24000 NORTH PORTAGE, UTAH",Utah,Box Elder,Not in a city,"Ogden-Clearfield, UT",2021/11/2
49,3,7001,42602,1,41.945874,-112.233973,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour 2010,2019/4/21,Parts per billion,None,24,100,0,0,0,0,599,Instrumental - Chemiluminescence Teledyne API 200 EU/501,WASHAKIE,"8600 WEST 24000 NORTH PORTAGE, UTAH",Utah,Box Elder,Not in a city,"Ogden-Clearfield, UT",2021/11/2
49,3,7001,42602,1,41.945874,-112.233973,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour 2010,2019/4/22,Parts per billion,None,24,100,0,0,0,0,599,Instrumental - Chemiluminescence Teledyne API 200 EU/501,WASHAKIE,"8600 WEST 24000 NORTH PORTAGE, UTAH",Utah,Box Elder,Not in a city,"Ogden-Clearfield, UT",2021/11/2
49,3,7001,42602,1,41.945874,-112.233973,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour 2010,2019/4/23,Parts per billion,None,24,100,0,0,0,0,599,Instrumental - Chemiluminescence Teledyne API 200 EU/501,WASHAKIE,"8600 WEST 24000 NORTH PORTAGE, UTAH",Utah,Box Elder,Not in a city,"Ogden-Clearfield, UT",2021/11/2
49,3,7001,42602,1,41.945874,-112.233973,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour 2010,2019/4/24,Parts per billion,None,23,96,0,0,0,0,599,Instrumental - Chemiluminescence Teledyne API 200 EU/501,WASHAKIE,"8600 WEST 24000 NORTH PORTAGE, UTAH",Utah,Box Elder,Not in a city,"Ogden-Clearfield, UT",2021/11/2
49,3,7001,42602,1,41.945874,-112.233973,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour 2010,2019/4/25,Parts per billion,None,24,100,0,0,0,0,599,Instrumental - Chemiluminescence Teledyne API 200 EU/501,WASHAKIE,"8600 WEST 24000 NORTH PORTAGE, UTAH",Utah,Box Elder,Not in a city,"Ogden-Clearfield, UT",2021/11/2
